,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
22398,2024,ARI,LB,OLB,25.0,ACT,Zaven Collins,Zaven,Collins,1999-05-19,76.0,260,Tulsa,00-0036933,4244606,61fda7fc-a8d7-435f-9397-5657662cd6b2,33404,15288,77190,CollZa00,,7637,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucdftq4owwejdg5pueqb",EDGE,12,REG,A01,Zaven,COL712276,53445,3200434f-4c71-2276-ee5d-d6185f3c66ad,2021,2021.0,ARI,16.0,25.52
22399,2024,ARI,LB,OLB,25.0,ACT,Zaven Collins,Zaven,Collins,1999-05-19,76.0,260,Tulsa,00-0036933,4244606,61fda7fc-a8d7-435f-9397-5657662cd6b2,33404,15288,77190,CollZa00,,7637,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucdftq4owwejdg5pueqb",EDGE,18,REG,A01,Zaven,COL712276,53445,3200434f-4c71-2276-ee5d-d6185f3c66ad,2021,2021.0,ARI,16.0,25.634
22400,2024,ARI,LB,OLB,25.0,ACT,Zaven Collins,Zaven,Collins,1999-05-19,76.0,260,Tulsa,00-0036933,4244606,61fda7fc-a8d7-435f-9397-5657662cd6b2,33404,15288,77190,CollZa00,,7637,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucdftq4owwejdg5pueqb",EDGE,9,REG,A01,Zaven,COL712276,53445,3200434f-4c71-2276-ee5d-d6185f3c66ad,2021,2021.0,ARI,16.0,25.462
22710,2024,ARI,DB,FS,30.0,ACT,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,8,REG,A01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.487
22712,2024,ARI,DB,FS,30.0,INA,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,6,REG,I01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.449
22713,2024,ARI,DB,FS,30.0,INA,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,1,REG,I01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.353
22714,2024,ARI,DB,FS,38.0,DEV,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,18,REG,P06,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.679
22715,2024,ARI,DB,FS,38.0,DEV,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,17,REG,P06,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.657
22716,2024,ARI,DB,FS,30.0,ACT,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",SLOT_CB,9,REG,A01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.507
22718,2024,ARI,DB,FS,30.0,INA,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,2,REG,I01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.372
22719,2024,ARI,DB,FS,30.0,ACT,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,5,REG,A01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.43
22721,2024,ARI,DB,FS,30.0,ACT,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,7,REG,A01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.471
22723,2024,ARI,DB,FS,30.0,INA,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,4,REG,I01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.411
22724,2024,ARI,DB,FS,30.0,INA,Darren Hall,Darren,Hall,2000-05-02,72.0,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,,7730,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfvt7wwefjno5jxxiem8",,3,REG,I01,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021.0,ATL,108.0,24.392
23019,2024,ARI,LB,OLB,51.0,DEV,Ronnie Perkins,Ronnie,Perkins,1999-09-29,75.0,247,Oklahoma,00-0036978,4360274,416e8e41-9e8f-4bc9-9d26-babb37bec884,33484,15587,76830,PerkRo00,,7688,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4",,12,REG,P01,Ronnie,PER238147,53525,32005045-5223-8147-5638-2104880c86b1,2021,2021.0,NE,96.0,25.155
23020,2024,ARI,LB,OLB,51.0,DEV,Ronnie Perkins,Ronnie,Perkins,1999-09-29,75.0,247,Oklahoma,00-0036978,4360274,416e8e41-9e8f-4bc9-9d26-babb37bec884,33484,15587,76830,PerkRo00,,7688,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4",,8,REG,P01,Ronnie,PER238147,53525,32005045-5223-8147-5638-2104880c86b1,2021,2021.0,NE,96.0,25.079
23021,2024,ARI,LB,OLB,51.0,CUT,Ronnie Perkins,Ronnie,Perkins,1999-09-29,75.0,247,Oklahoma,00-0036978,4360274,416e8e41-9e8f-4bc9-9d26-babb37bec884,33484,15587,76830,PerkRo00,,7688,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4",,14,REG,P01,Ronnie,PER238147,53525,32005045-5223-8147-5638-2104880c86b1,2021,2021.0,NE,96.0,25.194
23025,2024,ARI,LB,OLB,51.0,DEV,Ronnie Perkins,Ronnie,Perkins,1999-09-29,75.0,247,Oklahoma,00-0036978,4360274,416e8e41-9e8f-4bc9-9d26-babb37bec884,33484,15587,76830,PerkRo00,,7688,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4",,7,REG,P01,Ronnie,PER238147,53525,32005045-5223-8147-5638-2104880c86b1,2021,2021.0,NE,96.0,25.062
23026,2024,ARI,LB,OLB,51.0,DEV,Ronnie Perkins,Ronnie,Perkins,1999-09-29,75.0,247,Oklahoma,00-0036978,4360274,416e8e41-9e8f-4bc9-9d26-babb37bec884,33484,15587,76830,PerkRo00,,7688,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4",,13,REG,P01,Ronnie,PER238147,53525,32005045-5223-8147-5638-2104880c86b1,2021,2021.0,NE,96.0,25.175
23027,2024,ARI,LB,OLB,51.0,DEV,Ronnie Perkins,Ronnie,Perkins,1999-09-29,75.0,247,Oklahoma,00-0036978,4360274,416e8e41-9e8f-4bc9-9d26-babb37bec884,33484,15587,76830,PerkRo00,,7688,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4",,9,REG,P01,Ronnie,PER238147,53525,32005045-5223-8147-5638-2104880c86b1,2021,2021.0,NE,96.0,25.098
23028,2024,ARI,LB,OLB,51.0,DEV,Ronnie Perkins,Ronnie,Perkins,1999-09-29,75.0,247,Oklahoma,00-0036978,4360274,416e8e41-9e8f-4bc9-9d26-babb37bec884,33484,15587,76830,PerkRo00,,7688,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4",,10,REG,P01,Ronnie,PER238147,53525,32005045-5223-8147-5638-2104880c86b1,2021,2021.0,NE,96.0,25.117
23292,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,14,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.802
23293,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,13,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.782
23299,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,12,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.763
23301,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,10,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.725
23302,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,18,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.878
23304,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,15,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.821
23305,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,16,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.84
23307,2024,ARI,LB,OLB,53.0,ACT,Baron Browning,Baron,Browning,1999-02-19,75.0,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,,7681,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/scnnn5dpl1gqnvldi3rk",EDGE,17,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021.0,DEN,105.0,25.856
23598,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,12,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.337
23599,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,10,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.299
23600,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,8,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.261
23601,2024,ARI,TE,TE,80.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,1,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.127
23602,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,9,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.28
23603,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,18,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.452
23604,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,17,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.431
23605,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,2,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.146
23606,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,16,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.414
23607,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,13,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.357
23608,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,4,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.184
23609,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,3,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.165
23610,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,15,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.395
23611,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,7,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.244
23612,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,14,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.376
23613,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,5,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.203
23614,2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,6,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.222
24360,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,8,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.947
24361,2024,ARI,DB,FS,32.0,INA,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,17,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,26.116
24362,2024,ARI,DB,FS,32.0,RES,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,18,REG,R01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,26.138
24363,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,1,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.812
24364,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,6,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.908
24365,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,15,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,26.081
24366,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,5,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.889
24367,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",SAFETY,12,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,26.023
24368,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",SAFETY,9,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.966
24369,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,14,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,26.062
24370,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,10,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.985
24371,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",SAFETY,2,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.832
24372,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,16,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,26.1
24373,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,4,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.87
24374,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,3,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.851
24375,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",MLB,13,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,26.042
24376,2024,ARI,DB,FS,32.0,ACT,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,,BlouJo00,,8683,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdww14oey5xjsffhgbxx",,7,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022.0,,,25.93
